Site,End_Date,Period,StatVar,value
dcid:geoId/54,2021-04-17,P12D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,361
dcid:geoId/56,2021-04-17,P12D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,393
dcid:country/USA,2021-04-18,P20D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,19347
dcid:geoId/02,2021-04-30,P16D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,482
dcid:geoId/01,2021-05-02,P13D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,439
dcid:geoId/05,2021-05-01,P12D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,348
dcid:geoId/04,2021-04-23,P4D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,330
dcid:geoId/06,2021-04-24,P5D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,328
dcid:geoId/08,2021-04-23,P11D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,474
dcid:geoId/09,2021-05-02,P13D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,380
dcid:geoId/11,2021-05-01,P12D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,362
dcid:geoId/10,2021-05-01,P12D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,270
dcid:geoId/12,2021-04-26,P6D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,348
dcid:geoId/13,2021-04-21,P2D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,325
dcid:geoId/15,2021-05-01,P17D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,315
dcid:geoId/19,2021-04-30,P14D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,606
dcid:geoId/16,2021-05-01,P15D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,501
dcid:geoId/17,2021-05-02,P13D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,324
dcid:geoId/18,2021-04-28,P13D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,456
dcid:geoId/20,2021-04-24,P12D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,459
dcid:geoId/21,2021-05-01,P12D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,324
dcid:geoId/22,2021-05-01,P15D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,324
dcid:geoId/25,2021-05-02,P13D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,369
dcid:geoId/24,2021-04-29,P14D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,273
dcid:geoId/23,2021-05-01,P13D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,304
dcid:geoId/26,2021-05-02,P13D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,377
dcid:geoId/27,2021-04-29,P16D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,512
dcid:geoId/29,2021-04-28,P9D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,400
dcid:geoId/28,2021-04-30,P11D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,575
dcid:geoId/30,2021-05-01,P14D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,264
dcid:geoId/37,2021-04-28,P9D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,324
dcid:geoId/38,2021-04-30,P11D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,8
dcid:geoId/31,2021-05-01,P15D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,659
dcid:geoId/33,2021-04-28,P9D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,468
dcid:geoId/34,2021-04-29,P14D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,244
dcid:geoId/35,2021-05-01,P15D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,370
dcid:geoId/32,2021-04-26,P7D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,417
dcid:geoId/36,2021-04-30,P18D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,310
dcid:geoId/39,2021-05-02,P13D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,363
dcid:geoId/40,2021-04-23,P6D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,325
dcid:geoId/41,2021-04-29,P15D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,324
dcid:geoId/42,2021-04-30,P11D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,250
dcid:geoId/72,2021-04-29,P10D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,325
dcid:geoId/44,2021-05-02,P13D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,413
dcid:geoId/45,2021-04-29,P10D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,325
dcid:geoId/46,2021-04-30,P11D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,105
dcid:geoId/47,2021-05-02,P13D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,314
dcid:geoId/48,2021-04-29,P13D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,281
dcid:geoId/49,2021-04-26,P7D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,390
dcid:geoId/51,2021-04-29,P14D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,306
dcid:geoId/50,2021-05-01,P12D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,276
dcid:geoId/53,2021-04-30,P14D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,323
dcid:geoId/55,2021-04-26,P7D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,618
dcid:geoId/54,2021-05-02,P13D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,332
dcid:geoId/56,2021-05-01,P12D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,392
dcid:country/USA,2021-05-02,P20D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,18606
dcid:geoId/02,2021-05-15,P16D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,452
dcid:geoId/01,2021-05-16,P13D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,561
dcid:geoId/05,2021-05-15,P12D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,341
dcid:geoId/04,2021-05-10,P7D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,312
dcid:geoId/06,2021-05-10,P7D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,336
dcid:geoId/08,2021-05-12,P16D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,354
dcid:geoId/09,2021-05-16,P13D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,388
dcid:geoId/11,2021-05-15,P12D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,329
dcid:geoId/10,2021-05-15,P12D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,508
dcid:geoId/12,2021-05-15,P12D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,279
dcid:geoId/13,2021-05-10,P10D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,325
dcid:geoId/15,2021-05-15,P17D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,366
dcid:geoId/19,2021-05-14,P17D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,457
dcid:geoId/16,2021-05-15,P19D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,564
dcid:geoId/17,2021-05-15,P12D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,357
dcid:geoId/18,2021-05-13,P14D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,350
dcid:geoId/20,2021-05-13,P14D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,393
dcid:geoId/21,2021-05-15,P12D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,325
dcid:geoId/22,2021-05-13,P13D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,325
dcid:geoId/25,2021-05-16,P13D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,359
dcid:geoId/24,2021-05-13,P14D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,435
dcid:geoId/23,2021-05-15,P12D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,228
dcid:geoId/26,2021-05-16,P13D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,399
dcid:geoId/27,2021-05-13,P13D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,439
dcid:geoId/29,2021-05-15,P12D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,545
dcid:geoId/28,2021-05-16,P13D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,600
dcid:geoId/30,2021-05-14,P12D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,251
dcid:geoId/37,2021-05-12,P9D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,327
dcid:geoId/38,2021-05-13,P10D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,2
dcid:geoId/31,2021-05-15,P15D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,698
dcid:geoId/33,2021-05-11,P8D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,449
dcid:geoId/34,2021-05-13,P14D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,420
dcid:geoId/35,2021-05-15,P15D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,369
dcid:geoId/32,2021-05-15,P12D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,318
dcid:geoId/36,2021-05-15,P17D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,331
dcid:geoId/39,2021-05-16,P13D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,390
dcid:geoId/40,2021-05-07,P5D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,326
dcid:geoId/41,2021-05-12,P14D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,345
dcid:geoId/42,2021-05-16,P13D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,462
dcid:geoId/72,2021-05-11,P8D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,325
dcid:geoId/44,2021-05-15,P12D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,340
dcid:geoId/45,2021-05-13,P10D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,328
dcid:geoId/46,2021-05-14,P11D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,81
dcid:geoId/47,2021-05-15,P12D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,510
dcid:geoId/48,2021-05-13,P13D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,288
dcid:geoId/49,2021-05-11,P8D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,387
dcid:geoId/51,2021-05-13,P14D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,504
dcid:geoId/50,2021-05-15,P12D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,237
dcid:geoId/53,2021-05-15,P19D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,324
dcid:geoId/55,2021-05-15,P12D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,572
dcid:geoId/54,2021-05-15,P12D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,527
dcid:geoId/56,2021-05-15,P12D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,240
dcid:country/USA,2021-05-16,P20D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,19353
dcid:geoId/02,2021-05-29,P19D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,485
dcid:geoId/01,2021-05-30,P13D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,426
dcid:geoId/05,2021-05-29,P12D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,334
dcid:geoId/04,2021-05-20,P3D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,397
dcid:geoId/06,2021-05-29,P12D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,327
dcid:geoId/08,2021-05-27,P12D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,367
dcid:geoId/09,2021-05-30,P13D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,385
dcid:geoId/11,2021-05-29,P12D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,344
dcid:geoId/10,2021-05-28,P11D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,207
dcid:geoId/12,2021-05-28,P11D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,357
dcid:geoId/13,2021-05-24,P7D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,326
dcid:geoId/15,2021-05-29,P18D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,286
dcid:geoId/19,2021-05-27,P13D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,422
dcid:geoId/16,2021-05-29,P16D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,538
dcid:geoId/17,2021-05-29,P12D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,355
dcid:geoId/18,2021-05-26,P13D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,483
dcid:geoId/20,2021-05-27,P13D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,336
dcid:geoId/21,2021-05-28,P11D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,290
dcid:geoId/22,2021-05-27,P13D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,329
dcid:geoId/25,2021-05-29,P12D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,348
dcid:geoId/24,2021-05-27,P14D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,340
dcid:geoId/23,2021-05-29,P12D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,269
dcid:geoId/26,2021-05-29,P12D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,458
dcid:geoId/27,2021-05-22,P10D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,699
dcid:geoId/29,2021-05-26,P9D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,473
dcid:geoId/28,2021-05-30,P13D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,337
dcid:geoId/30,2021-05-26,P14D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,201
dcid:geoId/37,2021-05-29,P12D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,319
dcid:geoId/38,2021-05-28,P11D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,4
dcid:geoId/31,2021-05-27,P10D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,656
dcid:geoId/33,2021-05-26,P9D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,459
dcid:geoId/34,2021-05-27,P14D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,342
dcid:geoId/35,2021-05-28,P17D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,391
dcid:geoId/32,2021-05-21,P4D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,367
dcid:geoId/36,2021-05-27,P16D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,307
dcid:geoId/39,2021-05-29,P12D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,282
dcid:geoId/40,2021-05-21,P8D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,325
dcid:geoId/41,2021-05-29,P14D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,419
dcid:geoId/42,2021-05-29,P12D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,257
dcid:geoId/72,2021-05-25,P11D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,325
dcid:geoId/44,2021-05-29,P12D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,358
dcid:geoId/45,2021-05-29,P12D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,314
dcid:geoId/46,2021-05-28,P11D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,135
dcid:geoId/47,2021-05-29,P12D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,427
dcid:geoId/48,2021-05-25,P12D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,327
dcid:geoId/49,2021-05-26,P9D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,503
dcid:geoId/51,2021-05-27,P14D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,364
dcid:geoId/50,2021-05-29,P12D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,270
dcid:geoId/53,2021-05-25,P11D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,324
dcid:geoId/55,2021-05-28,P11D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,526
dcid:geoId/54,2021-05-30,P14D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,443
dcid:geoId/56,2021-05-28,P11D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,185
dcid:country/USA,2021-05-30,P20D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,18423
dcid:geoId/02,2021-06-12,P19D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,487
dcid:geoId/01,2021-06-13,P13D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,405
dcid:geoId/05,2021-06-12,P12D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,342
dcid:geoId/04,2021-06-04,P4D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,371
dcid:geoId/06,2021-06-09,P9D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,329
dcid:geoId/08,2021-06-07,P13D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,333
dcid:geoId/09,2021-06-13,P13D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,407
dcid:geoId/11,2021-06-12,P11D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,393
dcid:geoId/10,2021-06-12,P11D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,418
dcid:geoId/12,2021-06-12,P11D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,417
dcid:geoId/13,2021-06-09,P12D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,326
dcid:geoId/15,2021-06-12,P17D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,402
dcid:geoId/19,2021-06-12,P15D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,547
dcid:geoId/16,2021-06-12,P15D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,492
dcid:geoId/17,2021-06-12,P12D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,358
dcid:geoId/18,2021-06-09,P13D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,445
dcid:geoId/20,2021-06-09,P16D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,385
dcid:geoId/21,2021-06-13,P13D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,329
dcid:geoId/22,2021-06-11,P12D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,325
dcid:geoId/25,2021-06-12,P12D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,377
dcid:geoId/24,2021-06-10,P14D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,323
dcid:geoId/23,2021-06-13,P13D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,207
dcid:geoId/26,2021-06-13,P13D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,466
dcid:geoId/27,2021-06-10,P13D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,634
dcid:geoId/29,2021-06-12,P11D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,413
dcid:geoId/28,2021-06-13,P13D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,604
dcid:geoId/30,2021-06-11,P10D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,177
dcid:geoId/37,2021-06-09,P9D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,314
dcid:geoId/38,2021-06-13,P12D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,11
dcid:geoId/31,2021-06-12,P15D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,652
dcid:geoId/33,2021-06-08,P8D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,454
dcid:geoId/34,2021-06-10,P14D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,320
dcid:geoId/35,2021-06-12,P15D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,380
dcid:geoId/32,2021-06-04,P4D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,452
dcid:geoId/36,2021-06-11,P12D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,333
dcid:geoId/39,2021-06-12,P12D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,282
dcid:geoId/40,2021-06-05,P8D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,389
dcid:geoId/41,2021-06-12,P17D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,105
dcid:geoId/42,2021-06-13,P13D,dcs:Count_Years18To49_MedicalConditionIncident_COVID_19_Seroprevalence,581
